timestamp_utc,time_source,hhmmss_gps,latitude,longitude,hdop,gps_altitude,pressure_altitude,t_internal,t_external,pressure_kpa
2026-04-12 11:16:30,GPS,111630,54.387949,-6.6928875,0.57,3773.2,3688.2267347550014,28.125,-0.4375,64.9357422963857
2026-04-12 11:17:00,GPS,111700,54.38908133333333,-6.693612666666667,0.57,3973.8,3886.609439564687,27.875,-2.0,63.28732665449378
2026-04-12 11:17:33,GPS,111733,54.39029416666666,-6.694455166666667,0.62,4185.3,4089.4942354891755,27.5,-3.375,61.63671270842219
2026-04-12 11:18:07,GPS,111807,54.39244166666667,-6.695102666666667,0.56,4403.6,4296.304532125978,27.125,-5.125,59.99021345946277
2026-04-12 11:18:38,GPS,111838,54.39351033333333,-6.6953545,0.56,4607.1,4508.645678084893,26.75,-6.5,58.33691947646683
2026-04-12 11:19:11,GPS,111911,54.3945505,-6.6953455,0.61,4823.0,4719.6605726428725,26.3125,-7.6875,56.7306943394657
2026-04-12 11:19:44,GPS,111944,54.39599466666667,-6.695959333333334,0.56,5036.4,4922.603770946251,25.9375,-8.6875,55.219876749323156
2026-04-12 11:20:18,GPS,112018,54.3976685,-6.6967178333333335,0.56,5226.5,5110.194662098417,25.4375,-9.75,53.852485087784444
2026-04-12 11:20:49,GPS,112049,54.398945166666664,-6.6964255,0.56,5427.9,5314.245814962202,25.0,-10.625,52.396375220567684
2026-04-12 11:21:22,GPS,112122,54.40066866666667,-6.696211166666666,0.56,5656.6,5535.615604042519,24.5625,-12.1875,50.85290160392571
2026-04-12 11:21:54,GPS,112154,54.40325966666666,-6.696240333333334,0.56,5877.8,5761.751654422652,24.125,-13.5,49.31441787162349
2026-04-12 11:22:27,GPS,112227,54.405713666666664,-6.696802,0.56,6099.2,5966.912285065615,23.625,-14.625,47.95145182235104
2026-04-12 11:22:58,GPS,112258,54.408812166666664,-6.698109,0.59,6318.9,6198.71921794056,23.125,-16.0625,46.448331358808296
2026-04-12 11:23:32,GPS,112332,54.41160383333333,-6.6984835,0.56,6543.0,6412.344470883451,22.6875,-17.875,45.09710852944039
2026-04-12 11:24:03,GPS,112403,54.414129333333335,-6.697587166666667,0.56,6753.1,6628.722936778127,22.25,-19.8125,43.76109549914632
2026-04-12 11:24:34,GPS,112434,54.4164825,-6.697715166666667,0.56,6973.5,6848.880286843524,21.6875,-21.25,42.434825597451706
2026-04-12 11:25:07,GPS,112507,54.41866066666667,-6.697083166666666,0.56,7197.4,7069.227626426252,21.1875,-23.125,41.1401889027014
2026-04-12 11:25:37,GPS,112537,54.42080933333333,-6.697485,0.56,7395.6,7269.058707236257,20.75,-25.0,39.993926133594535
2026-04-12 11:26:11,GPS,112611,54.4229445,-6.698131333333333,0.56,7621.9,7484.08334443568,20.1875,-26.5,38.78953611228676
2026-04-12 11:26:42,GPS,112642,54.42532633333333,-6.698116,0.55,7834.2,7705.307103350649,19.6875,-28.375,37.581244837830106
2026-04-12 11:27:16,GPS,112716,54.428305,-6.698142,0.6,8071.2,7934.429980409677,19.125,-30.3125,36.362121732057176
2026-04-12 11:27:50,GPS,112750,54.431126666666664,-6.697834666666667,0.54,8318.0,8179.851982101847,18.5,-32.1875,35.09199778544798
2026-04-12 11:28:21,GPS,112821,54.43309633333333,-6.697525,0.6,8533.6,8409.203728752873,17.9375,-33.875,33.937746670592695
2026-04-12 11:28:54,GPS,112854,54.43538433333333,-6.697598,0.59,8774.2,8642.340904230714,17.3125,-34.75,32.796146401361085
2026-04-12 11:29:27,GPS,112927,54.437621,-6.696018166666667,0.59,9016.9,8888.15045563208,16.625,-36.4375,31.626372702857378
2026-04-12 11:29:59,GPS,112959,54.43975666666667,-6.6951105,0.6,9230.0,9105.691971147873,16.0,-38.25,30.619519693638473
2026-04-12 11:30:37,GPS,113037,54.44257533333333,-6.6936021666666665,0.59,9514.4,9396.419982621906,15.3125,-39.875,29.314612421350613
2026-04-12 11:31:12,GPS,113112,54.44441033333333,-6.6925995,0.59,9773.4,9651.37587886784,14.625,-41.4375,28.207669276281333
2026-04-12 11:31:42,GPS,113142,54.44552683333333,-6.690648166666667,0.59,9996.9,9871.969439834449,14.0,-42.8125,27.277454949017905
2026-04-12 11:32:12,GPS,113212,54.447096333333334,-6.689212833333333,0.6,10223.0,10107.54531914569,13.375,-44.0,26.311649059717645
2026-04-12 11:32:41,GPS,113241,54.448388,-6.6875855,0.59,10426.9,10320.299911948148,12.6875,-45.5,25.463379350137636
2026-04-12 11:33:15,GPS,113315,54.450058,-6.684589,0.62,10691.3,10588.100648151667,12.0,-47.25,24.427254103007247
2026-04-12 11:33:40,GPS,113340,0.0,0.0,0.0,0.0,10853.281553005394,11.125,-49.25,23.435169717381694
2026-04-12 11:34:25,GPS,113425,54.452459,-6.678159,0.59,11227.4,11116.903266693236,10.375,-50.875,22.481510605721486
2026-04-12 11:34:55,GPS,113455,54.453254666666666,-6.675816,0.59,11464.9,11380.865087005091,9.6875,-52.5625,21.558350967498612
2026-04-12 11:35:26,GPS,113526,54.45410716666667,-6.6736525,0.59,11725.8,11632.125401576459,8.9375,-53.8125,20.70836408161302
2026-04-12 11:35:56,GPS,113556,54.455279833333336,-6.6721825,0.59,11981.8,11902.06040821795,8.25,-55.0,19.82564873875602
2026-04-12 11:36:27,GPS,113627,54.45662633333333,-6.6713815,0.59,12225.7,12144.648577614995,7.5625,-55.875,19.058590618709307
2026-04-12 11:36:58,GPS,113658,54.45863266666667,-6.670354166666667,0.59,12496.8,12416.885252858863,6.75,-56.375,18.226583779467664
2026-04-12 11:37:33,GPS,113733,54.4612685,-6.670115333333333,0.59,12798.6,12719.681673106823,6.0,-56.25,17.335982022186233
2026-04-12 11:38:03,GPS,113803,54.46308466666667,-6.670636333333333,0.59,13064.1,12974.35571431629,5.25,-55.4375,16.61450414026514
2026-04-12 11:38:36,GPS,113836,54.46596916666667,-6.672971833333333,0.59,13336.8,13228.454274491707,4.5,-54.0625,15.919081001169644
